,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
6,65,68,11,1,False,2024-10-05T14:00:00Z,1,0,7,False,16,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.5,13.0,1.0,0,0.44,0.01,0.45,0.03,54,710,5225,1733,1023
7,65,71,1,1,True,2024-10-19T16:30:00Z,2,0,8,False,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,3.3,0.0,0.4,0,0.00,0.00,0.00,0.00,54,-444,4984,673,1117
8,65,82,2,1,False,2024-10-26T14:00:00Z,1,1,9,False,63,0,0,1,0,0,0,0,1,0,0,0,0,0.0,2.3,8.0,0.7,1,0.10,0.02,0.12,1.33,54,-11,5077,525,536
9,65,91,13,1,True,2024-11-02T15:00:00Z,2,1,10,False,12,0,0,0,1,0,0,0,0,0,0,0,0,2.2,0.0,4.0,0.6,0,0.00,0.00,0.00,0.91,54,-9,5183,697,706
10,65,101,4,1,False,2024-11-09T15:00:00Z,3,2,11,False,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,6.0,0.6,0,0.06,0.00,0.06,0.45,54,-20,5297,661,681
11,65,113,5,4,True,2024-11-23T15:00:00Z,1,2,12,False,10,0,1,0,0,0,0,0,0,0,0,0,12,15.2,10.8,6.0,3.2,0,0.22,0.04,0.26,0.03,54,-131,5286,517,648
12,65,130,20,1,False,2024-11-30T15:00:00Z,2,4,13,False,13,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,0.6,6.0,0.5,0,0.10,0.00,0.10,0.02,54,181,5618,648,467
13,65,133,18,1,True,2024-12-05T20:15:00Z,1,0,14,False,5,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0.5,38.0,4.5,0,0.28,0.02,0.30,0.04,54,11,5693,537,526
14,65,146,10,6,False,2024-12-08T14:00:00Z,1,2,15,False,27,1,0,0,0,0,0,0,0,0,0,1,27,31.4,1.6,37.0,7.0,0,0.78,0.00,0.78,0.48,54,435,6241,949,514
0,70,6,16,1,False,2024-08-17T14:00:00Z,1,1,1,False,90,0,0,0,1,0,0,0,1,0,0,0,5,12.0,12.7,2.0,2.7,1,0.00,0.01,0.01,1.30,45,0,40065,0,0
1,70,12,15,2,True,2024-08-25T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,0,0,0,0,4,14.8,2.9,2.0,2.0,1,0.00,0.01,0.01,1.61,45,-2474,41715,1374,3848
2,70,24,8,1,False,2024-08-31T14:00:00Z,2,3,3,False,65,0,0,0,2,0,0,0,0,0,0,0,3,8.2,19.6,4.0,3.2,1,0.01,0.06,0.07,1.71,45,1897,46129,6136,4239
3,70,32,6,2,True,2024-09-14T19:00:00Z,0,1,4,False,90,0,0,0,1,0,0,0,0,0,0,0,9,9.4,0.3,3.0,1.3,1,0.07,0.00,0.07,0.78,45,-5775,41068,1819,7594
4,70,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,False,90,0,0,0,3,0,0,0,0,0,0,0,7,18.0,26.6,1.0,4.6,1,0.01,0.09,0.10,2.06,45,-1152,40682,1889,3041
5,70,52,17,1,True,2024-09-30T19:00:00Z,3,1,6,False,90,0,0,0,1,0,0,0,1,0,0,0,3,8.4,2.8,8.0,1.9,1,0.02,0.01,0.03,0.60,45,12173,54714,22126,9953
6,70,68,11,2,False,2024-10-05T14:00:00Z,1,0,7,False,62,0,0,0,1,0,0,0,0,0,0,0,7,5.6,7.7,0.0,1.3,1,0.00,0.03,0.03,0.76,45,-1129,53365,3572,4701
7,70,71,1,7,True,2024-10-19T16:30:00Z,2,0,8,False,90,0,0,1,0,0,0,0,0,0,0,1,30,19.4,16.1,7.0,4.3,1,0.05,0.03,0.08,0.68,45,-8362,45148,453,8815
8,70,82,2,2,False,2024-10-26T14:00:00Z,1,1,9,False,80,0,0,0,1,0,0,0,0,0,0,0,10,13.6,29.8,2.0,4.5,1,0.02,0.09,0.11,1.81,44,1194,46916,3335,2141
9,70,91,13,10,True,2024-11-02T15:00:00Z,2,1,10,False,90,0,2,0,1,0,0,0,0,0,0,2,37,48.6,27.6,8.0,8.4,1,0.00,0.42,0.42,1.56,44,-749,46460,2707,3456
10,70,101,4,1,False,2024-11-09T15:00:00Z,3,2,11,False,90,0,0,0,3,0,0,0,0,0,0,0,7,19.0,17.7,6.0,4.3,1,0.00,0.10,0.10,1.48,44,82823,136227,86410,3587
11,70,113,5,1,True,2024-11-23T15:00:00Z,1,2,12,False,80,0,0,0,2,0,0,0,0,0,0,0,14,19.4,28.0,10.0,5.7,1,0.00,0.24,0.24,0.91,44,33749,169502,53217,19468
12,70,130,20,7,False,2024-11-30T15:00:00Z,2,4,13,False,90,1,0,0,2,0,0,0,0,0,0,0,16,37.4,2.0,19.0,5.8,1,0.05,0.01,0.06,0.46,44,11304,181364,21240,9936
13,70,133,18,8,True,2024-12-05T20:15:00Z,1,0,14,False,90,0,0,1,0,0,0,0,0,0,0,2,32,20.4,28.9,2.0,5.1,1,0.00,0.09,0.09,0.58,45,62759,247749,71237,8478
14,70,146,10,2,False,2024-12-08T14:00:00Z,1,2,15,False,90,0,0,0,1,0,0,0,0,0,0,0,11,13.2,14.6,4.0,3.2,1,0.00,0.12,0.12,1.32,46,242677,509311,247482,4805
0,71,6,16,0,False,2024-08-17T14:00:00Z,1,1,1,False,26,0,0,0,0,0,0,0,1,0,0,0,0,1.8,6.7,6.0,1.5,0,0.00,0.02,0.02,0.28,55,0,38451,0,0
1,71,12,15,3,True,2024-08-25T13:00:00Z,1,1,2,False,71,0,0,1,0,0,0,0,0,0,0,0,2,1.8,25.9,11.0,3.9,1,0.04,0.13,0.17,0.59,54,-7376,34210,1050,8426
2,71,24,8,5,False,2024-08-31T14:00:00Z,2,3,3,False,90,0,1,0,2,0,0,0,0,0,0,0,22,34.0,37.1,8.0,7.9,1,0.10,0.27,0.37,1.97,54,-3292,32016,2727,6019
3,71,32,6,2,True,2024-09-14T19:00:00Z,0,1,4,False,74,0,0,1,0,0,0,0,1,0,0,0,7,9.8,11.3,42.0,6.3,1,0.29,0.02,0.31,0.47,54,-239,33155,5126,5365
4,71,46,12,0,False,2024-09-21T14:00:00Z,3,0,5,False,45,0,0,0,3,0,0,0,1,0,0,0,0,0.0,0.4,29.0,2.9,1,0.14,0.00,0.14,1.10,54,-1380,32056,2039,3419
5,71,52,17,1,True,2024-09-30T19:00:00Z,3,1,6,False,29,0,0,0,0,0,0,0,0,0,0,0,3,2.6,11.1,11.0,2.5,0,0.07,0.03,0.10,0.07,54,-723,31818,3814,4537
6,71,68,11,1,False,2024-10-05T14:00:00Z,1,0,7,False,45,0,0,0,1,0,0,0,0,0,0,0,4,3.2,5.1,23.0,3.1,1,0.10,0.03,0.13,0.76,53,-2646,29335,1788,4434
7,71,71,1,11,True,2024-10-19T16:30:00Z,2,0,8,False,27,1,1,0,0,0,0,0,0,0,0,2,33,49.2,11.7,19.0,8.0,0,0.79,0.06,0.85,0.42,53,-3242,26303,550,3792
8,71,82,2,2,False,2024-10-26T14:00:00Z,1,1,9,False,63,0,0,1,0,0,0,0,1,0,0,0,3,0.8,2.4,10.0,1.3,1,0.04,0.01,0.05,1.33,53,5509,32652,6855,1346
9,71,91,13,3,True,2024-11-02T15:00:00Z,2,1,10,False,77,0,0,1,0,0,0,0,0,0,0,0,8,11.0,30.3,27.0,6.8,1,0.35,0.19,0.54,0.65,53,1895,34755,5348,3453
10,71,101,4,7,False,2024-11-09T15:00:00Z,3,2,11,False,75,1,0,0,3,0,0,0,0,0,0,0,30,39.6,18.0,27.0,8.5,1,0.13,0.13,0.26,1.02,53,12303,48841,15570,3267
11,71,113,5,2,True,2024-11-23T15:00:00Z,1,2,12,False,74,0,0,0,2,0,0,0,0,0,0,0,5,2.6,21.9,32.0,5.7,1,0.22,0.03,0.25,0.91,53,36464,89120,42099,5635
12,71,130,20,20,False,2024-11-30T15:00:00Z,2,4,13,False,76,3,0,0,2,0,0,0,0,0,0,3,76,112.8,31.2,74.0,21.8,1,2.41,0.08,2.49,0.45,53,216,88039,10984,10768
13,71,133,18,3,True,2024-12-05T20:15:00Z,1,0,14,False,63,0,0,1,0,0,0,0,0,0,0,0,6,8.8,0.8,17.0,2.7,1,0.16,0.00,0.16,0.47,54,174898,271772,187463,12565
14,71,146,10,2,False,2024-12-08T14:00:00Z,1,2,15,False,62,0,0,0,1,0,0,0,0,0,0,0,11,9.6,35.8,35.0,8.0,1,0.29,0.06,0.35,0.83,55,198764,479844,214533,15769
0,74,6,16,2,False,2024-08-17T14:00:00Z,1,1,1,False,68,0,0,0,1,0,0,0,0,0,0,0,8,8.2,3.0,11.0,2.2,1,0.22,0.01,0.23,1.02,50,0,1977,0,0
1,74,12,15,1,True,2024-08-25T13:00:00Z,1,1,2,False,18,0,0,0,1,0,0,0,0,0,0,0,6,5.4,0.3,7.0,1.3,0,0.26,0.00,0.26,1.03,50,-23,2712,300,323
2,74,24,8,4,False,2024-08-31T14:00:00Z,2,3,3,False,24,0,1,0,0,0,0,0,0,0,0,0,22,27.8,39.1,4.0,7.1,0,0.00,0.78,0.78,0.26,50,-235,2682,250,485
3,74,32,6,0,True,2024-09-14T19:00:00Z,0,1,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-46,2990,467,513
4,74,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,False,45,0,0,0,0,0,0,0,0,0,0,0,6,7.2,3.8,16.0,2.7,0,0.00,0.01,0.01,0.96,50,-614,2369,20,634
5,74,52,17,8,True,2024-09-30T19:00:00Z,3,1,6,False,60,1,0,0,1,0,0,0,0,0,0,1,31,36.6,1.2,29.0,6.7,1,0.42,0.02,0.44,0.53,50,-27,2451,174,201
6,74,68,11,1,False,2024-10-05T14:00:00Z,1,0,7,False,45,0,0,0,0,0,0,0,0,0,0,0,0,3.8,13.7,14.0,3.2,0,0.71,0.01,0.72,0.03,50,773,3452,1014,241
7,74,71,1,3,True,2024-10-19T16:30:00Z,2,0,8,False,62,0,0,1,0,0,0,0,0,0,0,0,13,8.2,15.8,12.0,3.6,1,0.00,0.04,0.04,0.26,50,-333,3203,187,520
8,74,82,2,2,False,2024-10-26T14:00:00Z,1,1,9,False,90,0,0,0,1,0,0,0,0,0,0,0,10,18.2,0.6,15.0,3.4,1,0.05,0.02,0.07,1.81,50,142,3443,335,193
9,74,91,13,0,True,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-193,3327,274,467
10,74,101,4,0,False,2024-11-09T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-479,2836,21,500
11,74,113,5,1,True,2024-11-23T15:00:00Z,1,2,12,False,25,0,0,0,0,0,0,0,0,0,0,0,8,11.0,15.1,2.0,2.8,0,0.00,0.12,0.12,0.03,50,-205,2644,32,237
12,74,130,20,1,False,2024-11-30T15:00:00Z,2,4,13,False,26,0,0,0,1,0,0,0,0,0,0,0,3,3.2,0.0,0.0,0.3,0,0.00,0.00,0.00,0.11,50,94,2804,205,111
13,74,133,18,1,True,2024-12-05T20:15:00Z,1,0,14,False,26,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21.5,25.0,4.5,0,0.71,0.12,0.83,0.11,50,-93,2746,94,187
14,74,146,10,12,False,2024-12-08T14:00:00Z,1,2,15,False,27,1,1,0,0,0,0,0,0,0,0,3,34,50.6,21.6,37.0,10.9,0,0.62,0.02,0.64,0.48,50,-25,2758,94,119
0,77,6,16,2,False,2024-08-17T14:00:00Z,1,1,1,False,62,0,0,0,1,0,0,0,0,0,0,0,11,22.8,12.8,0.0,3.6,1,0.00,0.01,0.01,1.02,50,0,4339,0,0
1,77,12,15,1,True,2024-08-25T13:00:00Z,1,1,2,False,26,0,0,0,1,0,0,0,0,0,0,0,3,3.4,0.3,1.0,0.5,0,0.02,0.01,0.03,1.36,50,-166,5356,382,548
2,77,24,8,1,False,2024-08-31T14:00:00Z,2,3,3,False,24,0,0,0,0,0,0,0,0,0,0,0,4,12.6,2.4,0.0,1.5,0,0.00,0.01,0.01,0.26,50,-574,5140,349,923
3,77,32,6,1,True,2024-09-14T19:00:00Z,0,1,4,False,22,0,0,0,1,0,0,0,0,0,0,0,5,2.8,0.3,0.0,0.3,0,0.00,0.00,0.00,0.32,49,-414,5049,336,750
4,77,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,False,21,0,0,0,0,0,0,0,0,0,0,0,4,5.6,2.0,12.0,2.0,0,0.10,0.02,0.12,0.40,49,-197,4959,172,369
5,77,52,17,1,True,2024-09-30T19:00:00Z,3,1,6,False,14,0,0,0,0,0,0,0,0,0,0,0,3,1.2,1.0,2.0,0.4,0,0.00,0.00,0.00,0.02,49,-223,4831,184,407
6,77,68,11,1,False,2024-10-05T14:00:00Z,1,0,7,False,27,0,0,0,0,0,0,0,0,0,0,0,7,11.2,21.9,2.0,3.5,0,0.00,0.04,0.04,0.03,49,-217,4695,176,393
7,77,71,1,3,True,2024-10-19T16:30:00Z,2,0,8,False,62,0,0,1,0,0,0,0,0,0,0,0,17,11.4,24.8,4.0,4.0,1,0.00,0.08,0.08,0.26,48,-187,4572,103,290
8,77,82,2,0,False,2024-10-26T14:00:00Z,1,1,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,84,4788,397,313
9,77,91,13,0,True,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-602,4159,82,684
10,77,101,4,0,False,2024-11-09T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-326,3842,22,348
11,77,113,5,0,True,2024-11-23T15:00:00Z,1,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-241,3611,26,267
12,77,130,20,0,False,2024-11-30T15:00:00Z,2,4,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-103,3517,34,137
13,77,133,18,0,True,2024-12-05T20:15:00Z,1,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-106,3414,12,118
14,77,146,10,0,False,2024-12-08T14:00:00Z,1,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-90,3335,13,103
0,78,6,16,8,False,2024-08-17T14:00:00Z,1,1,1,False,90,1,0,0,1,0,0,0,0,0,0,1,25,39.0,6.7,53.0,9.9,1,0.44,0.04,0.48,1.30,55,0,92042,0,0
1,78,12,15,5,True,2024-08-25T13:00:00Z,1,1,2,False,90,0,1,0,1,0,0,0,0,0,0,0,20,26.0,33.9,38.0,9.8,1,0.27,1.23,1.50,1.61,55,34280,153277,46515,12235
2,78,24,8,6,False,2024-08-31T14:00:00Z,2,3,3,False,90,1,0,0,2,0,0,0,1,0,0,0,23,40.4,15.8,59.0,11.5,1,0.50,0.03,0.53,1.97,55,143450,316904,191022,47572
3,78,32,6,1,True,2024-09-14T19:00:00Z,0,1,4,False,90,0,0,0,1,0,0,0,1,0,0,0,4,0.0,2.3,13.0,1.2,1,0.10,0.03,0.13,0.78,56,265962,610621,389980,124018
4,78,46,12,2,False,2024-09-21T14:00:00Z,3,0,5,False,69,0,0,0,3,0,0,0,0,0,0,0,9,8.6,3.2,39.0,5.1,1,0.35,0.01,0.36,1.65,56,16404,622698,77210,60806
5,78,52,17,7,True,2024-09-30T19:00:00Z,3,1,6,False,88,1,0,0,1,0,0,0,0,0,0,0,24,39.8,23.6,31.0,9.4,1,0.20,0.10,0.30,0.60,57,432986,1075028,521955,88969
6,78,68,11,2,False,2024-10-05T14:00:00Z,1,0,7,False,90,0,0,0,1,0,0,0,0,0,0,0,13,13.2,15.0,24.0,5.2,1,0.26,0.04,0.30,0.79,57,102342,1178610,166631,64289
7,78,71,1,2,True,2024-10-19T16:30:00Z,2,0,8,False,90,0,0,1,0,0,0,0,1,0,0,0,-1,9.4,22.0,33.0,6.4,1,0.64,0.08,0.72,0.68,57,-220672,950434,27873,248545
8,78,82,2,1,False,2024-10-26T14:00:00Z,1,1,9,False,90,0,0,0,1,0,0,0,1,0,0,0,6,4.4,23.6,14.0,4.2,1,0.02,0.03,0.05,1.81,56,-70156,884395,29994,100150
9,78,91,13,10,True,2024-11-02T15:00:00Z,2,1,10,False,90,1,0,0,1,0,0,0,0,0,0,3,50,59.0,40.6,48.0,14.8,1,0.55,0.15,0.70,1.56,56,-114829,771408,24148,138977
10,78,101,4,2,False,2024-11-09T15:00:00Z,3,2,11,False,90,0,0,0,3,0,0,0,0,0,0,0,12,7.4,3.8,43.0,5.4,1,0.28,0.03,0.31,1.48,56,304710,1093862,331018,26308
11,78,113,5,1,True,2024-11-23T15:00:00Z,1,2,12,False,90,0,0,0,2,0,0,0,1,0,0,0,8,0.0,19.6,36.0,5.3,1,0.31,0.25,0.56,0.94,57,-20264,1062820,114524,134788
12,78,130,20,0,False,2024-11-30T15:00:00Z,2,4,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,57,-320042,740410,4273,324315
13,78,133,18,3,True,2024-12-05T20:15:00Z,1,0,14,False,84,0,0,1,0,0,0,0,0,0,0,0,7,9.8,36.4,6.0,5.2,1,0.11,0.10,0.21,0.55,57,-37589,712409,39200,76789
14,78,146,10,2,False,2024-12-08T14:00:00Z,1,2,15,False,90,0,0,0,1,0,0,0,0,0,0,0,13,25.2,29.1,43.0,9.7,1,0.13,0.12,0.25,1.32,57,54860,773413,90909,36049
0,79,6,16,0,False,2024-08-17T14:00:00Z,1,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,91548,0,0
1,79,12,15,1,True,2024-08-25T13:00:00Z,1,1,2,False,90,0,0,0,1,0,0,0,1,0,0,0,11,29.4,5.3,2.0,3.7,1,0.00,0.03,0.03,1.61,50,-15927,80441,1473,17400
2,79,24,8,1,False,2024-08-31T14:00:00Z,2,3,3,False,76,0,0,0,2,0,0,0,0,0,0,0,6,19.4,5.3,2.0,2.7,1,0.00,0.05,0.05,1.89,49,-4307,79136,6489,10796
3,79,32,6,1,True,2024-09-14T19:00:00Z,0,1,4,False,90,0,0,0,1,0,0,0,1,0,0,0,-1,25.2,20.3,2.0,4.8,1,0.00,0.01,0.01,0.78,49,-11117,69076,2478,13595
4,79,46,12,0,False,2024-09-21T14:00:00Z,3,0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-5078,64873,1254,6332
5,79,52,17,2,True,2024-09-30T19:00:00Z,3,1,6,False,90,0,0,0,1,0,0,0,0,0,0,0,12,31.8,1.2,2.0,3.5,1,0.00,0.16,0.16,0.60,48,-2169,63826,5075,7244
6,79,68,11,1,False,2024-10-05T14:00:00Z,1,0,7,False,90,0,0,0,1,0,0,0,1,0,0,0,2,18.8,13.8,4.0,3.7,1,0.12,0.02,0.14,0.79,48,-768,63649,4460,5228
7,79,71,1,9,True,2024-10-19T16:30:00Z,2,0,8,False,90,0,0,1,0,0,0,0,0,0,0,3,34,23.6,2.5,2.0,2.8,1,0.00,0.03,0.03,0.68,48,-5653,58283,965,6618
8,79,82,2,2,False,2024-10-26T14:00:00Z,1,1,9,False,90,0,0,0,1,0,0,0,0,0,0,0,10,17.8,10.8,0.0,2.9,1,0.00,0.05,0.05,1.81,48,5596,65373,7683,2087
9,79,91,13,2,True,2024-11-02T15:00:00Z,2,1,10,False,90,0,0,0,1,0,0,0,0,0,0,0,12,23.0,1.6,6.0,3.1,1,0.00,0.05,0.05,1.56,48,-714,65186,4583,5297
10,79,101,4,0,False,2024-11-09T15:00:00Z,3,2,11,False,66,0,0,0,3,0,0,0,1,0,0,0,-8,8.0,6.2,7.0,2.1,1,0.69,0.02,0.71,0.95,48,10409,77454,14220,3811
11,79,113,5,1,True,2024-11-23T15:00:00Z,1,2,12,False,64,0,0,0,2,0,0,0,0,0,0,0,-3,5.8,1.2,0.0,0.7,1,0.00,0.01,0.01,0.91,48,3167,81415,9907,6740
12,79,130,20,1,False,2024-11-30T15:00:00Z,2,4,13,False,81,0,0,0,2,0,0,0,0,0,0,0,7,18.2,10.5,2.0,3.1,1,0.00,0.01,0.01,0.46,48,-2851,78611,2905,5756
13,79,133,18,0,True,2024-12-05T20:15:00Z,1,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-4111,74758,2182,6293
14,79,146,10,0,False,2024-12-08T14:00:00Z,1,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-10008,64772,2437,12445
0,80,6,16,2,False,2024-08-17T14:00:00Z,1,1,1,False,63,0,0,0,1,0,0,0,0,0,0,0,7,7.0,1.8,23.0,3.2,1,0.15,0.02,0.17,1.02,50,0,17130,0,0
1,80,12,15,1,True,2024-08-25T13:00:00Z,1,1,2,False,18,0,0,0,1,0,0,0,0,0,0,0,7,10.0,10.8,19.0,4.0,0,0.04,0.05,0.09,1.03,50,-575,18377,1319,1894
2,80,24,8,11,False,2024-08-31T14:00:00Z,2,3,3,False,25,1,1,0,0,0,0,0,0,0,0,2,38,51.0,17.8,36.0,10.5,0,0.37,0.24,0.61,0.26,50,-2892,15915,1030,3922
3,80,32,6,1,True,2024-09-14T19:00:00Z,0,1,4,False,22,0,0,0,1,0,0,0,0,0,0,0,3,2.2,10.3,5.0,1.8,0,0.09,0.00,0.09,0.32,50,29679,51718,41868,12189
4,80,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,False,20,0,0,0,0,0,0,0,0,0,0,0,3,11.4,22.9,65.0,9.9,0,0.35,0.01,0.36,0.40,50,-224,50533,6649,6873
5,80,52,17,1,True,2024-09-30T19:00:00Z,3,1,6,False,1,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,17.0,2.1,0,0.06,0.00,0.06,0.00,50,3714,55206,13022,9308
6,80,68,11,1,False,2024-10-05T14:00:00Z,1,0,7,False,27,0,0,0,0,0,0,0,0,0,0,0,12,9.8,32.4,10.0,5.2,0,0.03,0.59,0.62,0.03,50,-6974,48077,3022,9996
7,80,71,1,1,True,2024-10-19T16:30:00Z,2,0,8,False,27,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.3,2.0,0.5,0,0.00,0.00,0.00,0.42,50,-7380,40947,733,8113
8,80,82,2,0,False,2024-10-26T14:00:00Z,1,1,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-5762,35340,338,6100
9,80,91,13,0,True,2024-11-02T15:00:00Z,2,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-7800,27573,48,7848
10,80,101,4,0,False,2024-11-09T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-5153,22527,28,5181
11,80,113,5,0,True,2024-11-23T15:00:00Z,1,2,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-3125,19466,21,3146
12,80,130,20,0,False,2024-11-30T15:00:00Z,2,4,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1521,18030,33,1554
13,80,133,18,0,True,2024-12-05T20:15:00Z,1,0,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1233,16816,7,1240
14,80,146,10,0,False,2024-12-08T14:00:00Z,1,2,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-854,15957,11,865
0,81,6,16,2,False,2024-08-17T14:00:00Z,1,1,1,False,62,0,0,0,1,0,0,0,0,0,0,0,8,7.8,4.5,0.0,1.2,1,0.00,0.01,0.01,1.02,45,0,14466,0,0
1,81,12,15,1,True,2024-08-25T13:00:00Z,1,1,2,False,4,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.06,45,-605,17671,808,1413
2,81,24,8,1,False,2024-08-31T14:00:00Z,2,3,3,False,13,0,0,0,0,0,0,0,0,0,0,0,5,5.4,10.0,0.0,1.5,0,0.00,0.00,0.00,0.08,45,-818,17855,1192,2010
3,81,32,6,5,True,2024-09-14T19:00:00Z,0,1,4,False,74,0,0,1,0,0,0,0,1,0,0,0,19,10.4,0.4,0.0,1.1,1,0.00,0.00,0.00,0.47,45,-1468,17161,586,2054
4,81,46,12,1,False,2024-09-21T14:00:00Z,3,0,5,False,21,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0.0,0.0,0.5,0,0.00,0.00,0.00,0.40,45,559,18408,1534,975
5,81,52,17,2,True,2024-09-30T19:00:00Z,3,1,6,False,90,0,0,0,1,0,0,0,0,0,0,0,8,5.8,2.6,0.0,0.8,1,0.00,0.01,0.01,0.60,45,2993,22419,5177,2184
6,81,68,11,2,False,2024-10-05T14:00:00Z,1,0,7,False,62,0,0,0,1,0,0,0,0,0,0,0,3,4.6,1.3,2.0,0.8,1,0.00,0.00,0.00,0.76,45,1640,24317,3754,2114
7,81,71,1,1,True,2024-10-19T16:30:00Z,2,0,8,False,45,0,0,0,0,0,0,0,0,0,0,0,5,2.8,1.3,0.0,0.4,0,0.00,0.00,0.00,0.46,45,-3016,21497,458,3474
8,81,82,2,1,False,2024-10-26T14:00:00Z,1,1,9,False,60,0,0,0,1,0,0,0,1,0,0,0,-1,5.0,11.6,0.0,1.7,0,0.00,0.01,0.01,1.15,45,-671,21091,485,1156
9,81,91,13,2,True,2024-11-02T15:00:00Z,2,1,10,False,90,0,0,0,1,0,0,0,0,0,0,0,7,19.4,15.4,4.0,3.9,1,0.60,0.01,0.61,1.56,45,-995,20339,514,1509
10,81,101,4,0,False,2024-11-09T15:00:00Z,3,2,11,False,83,0,0,0,3,0,0,0,1,0,0,0,-10,5.6,1.9,0.0,0.8,1,0.00,0.01,0.01,1.12,45,338,21087,1313,975
11,81,113,5,1,True,2024-11-23T15:00:00Z,1,2,12,False,74,0,0,0,2,0,0,0,0,0,0,0,-1,6.4,1.3,0.0,0.8,1,0.00,0.00,0.00,0.91,45,433,21966,1669,1236
12,81,130,20,1,False,2024-11-30T15:00:00Z,2,4,13,False,90,0,0,0,2,0,0,0,0,0,0,0,2,11.2,0.8,0.0,1.2,1,0.00,0.00,0.00,0.46,45,-482,21640,750,1232
